2016,04,28,40.860214999999997,-73.893060000000006
2016,08,12,40.862644000000003,-73.903244000000001
2016,06,27,40.861348999999997,-73.898022999999995
2016,04,28,40.861654999999999,-73.898580999999993
2016,04,28,40.859152999999999,-73.898553000000007
2016,07,19,40.765827999999999,-73.983363999999995
2016,05,26,40.766174999999997,-73.981989999999996
2016,04,10,40.746623999999997,-73.988399000000001
2016,04,28,40.749662999999998,-73.988005999999999
2016,07,22,40.754494000000001,-73.986941000000002
2016,07,22,40.754846000000001,-73.986362999999997
2016,05,14,40.760413,-73.984540999999993
2016,05,14,40.760269000000001,-73.984866999999994
2016,04,30,40.760646000000001,-73.98442
2016,04,30,40.760621999999998,-73.984234000000001
2016,05,26,40.760719999999999,-73.984641999999994
2016,05,26,40.760883,-73.984278000000003
2016,04,30,40.763981000000001,-73.982637999999994
2016,04,15,40.764127000000002,-73.982309999999998
2016,05,14,40.764676000000001,-73.982384999999994
2016,04,28,40.750087000000001,-73.987780999999998
2015,11,21,40.733106999999997,-73.987161999999998
2016,01,22,40.733694,-73.987043999999997
2016,06,29,40.733469999999997,-73.987384000000006
2015,11,12,40.733794000000003,-73.986675000000005
2015,11,17,40.734499,-73.986180000000004
2016,04,21,40.742624999999997,-73.980627999999996
2016,02,12,40.748387000000001,-73.976353000000003
2016,02,01,40.748289999999997,-73.976516000000004
2016,02,03,40.758276000000002,-73.969132000000002
2016,04,21,40.739530999999999,-73.982889
2015,11,21,40.734772,-73.986265000000003
2015,11,18,40.735349999999997,-73.985849999999999
2015,11,21,40.735626000000003,-73.985321999999996
2015,11,16,40.750729,-73.974079000000003
2016,04,21,40.760207000000001,-73.967177000000007
2016,05,11,40.736213999999997,-73.984899999999996
2016,01,26,40.735838999999999,-73.985170999999994
2016,04,07,40.736333999999999,-73.985129000000001
2016,01,26,40.736426999999999,-73.984751000000003
2016,01,26,40.736789000000002,-73.984486000000004
2016,01,26,40.740040999999998,-73.982423999999995
2016,06,27,40.739964000000001,-73.982043000000004
2016,04,21,40.740245999999999,-73.982382999999999
2015,11,12,40.740572999999998,-73.981729000000001
2015,11,14,40.740774999999999,-73.981576000000004
2016,01,22,40.741168999999999,-73.981296999999998
2016,04,21,40.742007000000001,-73.980680000000007
2016,05,11,40.743093000000002,-73.979812999999993
2016,04,21,40.743954000000002,-73.979652000000002
2015,11,21,40.743876,-73.979315999999997
2016,02,02,40.745116000000003,-73.978415999999996
2016,02,04,40.746448999999998,-73.977444000000006
2015,11,12,40.746541999999998,-73.977694999999997
2016,05,11,40.747672000000001,-73.976965000000007
2015,11,14,40.747790000000002,-73.976782
2015,11,12,40.748289,-73.976105000000004
2016,03,15,40.748821999999997,-73.976033999999999
2016,05,11,40.748731999999997,-73.975359999999995
2015,11,16,40.748913999999999,-73.975648000000007
2016,06,10,40.750155999999997,-73.974740999999995
2015,12,01,40.750388999999998,-73.974857999999998
2015,11,12,40.750959999999999,-73.974468000000002
2016,02,04,40.751406000000003,-73.974142999999998
2016,07,14,40.751497000000001,-73.973765
2015,12,01,40.752665999999998,-73.972842
2015,12,21,40.753196000000003,-73.972444999999993
2015,11,21,40.753898999999997,-73.972325999999995
2016,02,05,40.754092,-73.972179999999994
2016,01,27,40.754513000000003,-73.971879000000001
2015,11,12,40.755229999999997,-73.971024
2016,05,11,40.755873999999999,-73.971031999999994
2015,11,19,40.755361999999998,-73.971265000000002
2016,04,28,40.756323999999999,-73.970145000000002
2016,02,04,40.756503000000002,-73.970106999999999
2016,03,01,40.756909999999998,-73.969813000000002
2015,11,21,40.758518000000002,-73.968986999999998
2016,05,23,40.758992999999997,-73.968727000000001
2016,02,12,40.758397000000002,-73.968709000000004
2016,02,12,40.758817000000001,-73.968410000000006
2016,06,10,40.759610000000002,-73.968242000000004
2016,02,19,40.759756000000003,-73.968047999999996
2016,02,15,40.760002999999998,-73.967591999999996
2016,02,15,40.759630999999999,-73.967826000000002
2016,02,19,40.760136000000003,-73.967776999999998
2016,05,31,40.760345999999998,-73.967303000000001
2016,02,19,40.760461999999997,-73.967551
2016,08,12,40.760651000000003,-73.967084
2016,08,12,40.761085999999999,-73.967078000000001
2016,02,20,40.761603999999998,-73.966387999999995
2016,03,10,40.739441999999997,-74.002596999999994
2016,03,17,40.742297000000001,-74.00094
2016,03,02,40.767271000000001,-73.982247000000001
2016,03,17,40.743582000000004,-73.999902000000006
2016,03,15,40.744262999999997,-73.999404999999996
2016,03,07,40.744402999999998,-73.998992999999999
2016,03,15,40.744588999999998,-73.999171000000004
2016,03,15,40.744750000000003,-73.998735999999994
2016,05,31,40.747905000000003,-73.996433999999994
2016,03,03,40.763424000000001,-73.985061000000002
2016,05,17,40.745444999999997,-73.998617999999993
2016,03,11,40.757544000000003,-73.989408999999995
2016,03,10,40.757753000000001,-73.989251999999993
2016,03,08,40.745928999999997,-73.997753000000003
2016,03,04,40.766641999999997,-73.983101000000005
2016,07,11,40.766947000000002,-73.983149999999995
2016,07,14,40.766964000000002,-73.982855000000001
2016,03,03,40.754137999999998,-73.992340999999996
2016,04,11,40.747380999999997,-73.997135999999998
2016,03,15,40.749122,-73.995553000000001
2016,07,19,40.767363000000003,-73.982575999999995
2016,08,08,40.749536999999997,-73.995244999999997
2016,04,07,40.749828000000001,-73.995525000000001
2016,03,15,40.750230000000002,-73.995058999999998
2016,04,11,40.752709000000003,-73.992756
2016,04,11,40.752949000000001,-73.992761999999999
2016,03,14,40.753430000000002,-73.992731000000006
2016,03,14,40.753642999999997,-73.992564999999999
2016,03,10,40.754170999999999,-73.991871000000003
2016,03,29,40.754668000000002,-73.991821000000002
2016,03,03,40.755282999999999,-73.991376000000002
2016,03,14,40.755499999999998,-73.991425000000007
2016,03,10,40.755879,-73.990934999999993
2016,03,05,40.758668,-73.988905000000003
2016,03,05,40.758831999999998,-73.988782
2016,03,05,40.759109000000002,-73.988585
2016,03,10,40.759220999999997,-73.988185999999999
2016,03,08,40.739671999999999,-74.002747999999997
2016,03,03,40.761069999999997,-73.987253999999993
2016,03,14,40.761094,-73.986828000000003
2016,03,25,40.739846,-74.002305000000007
2016,03,08,40.739722,-74.002213999999995
2016,03,03,40.762247000000002,-73.986294999999998
2016,03,03,40.762151000000003,-73.986052000000001
2016,04,10,40.762331000000003,-73.985923
2016,04,07,40.764338000000002,-73.984767000000005
2016,03,03,40.764645999999999,-73.984228999999999
2016,04,07,40.764212000000001,-73.984544
2016,03,02,40.764744,-73.984470000000002
2016,03,03,40.764823,-73.984099000000001
2016,03,03,40.764933999999997,-73.984335999999999
2016,03,14,40.765521999999997,-73.983592999999999
2016,03,14,40.765604000000003,-73.983852999999996
2016,03,04,40.766012000000003,-73.983548999999996
2016,03,03,40.760568999999997,-73.987528999999995
2016,03,05,40.759748000000002,-73.988118
2016,04,10,40.762431999999997,-73.986159000000001
2016,03,10,40.760894999999998,-73.986835999999997
2016,03,14,40.761816000000003,-73.986605999999995
2016,07,12,40.759937999999998,-73.987975000000006
2016,03,10,40.759653999999998,-73.987773000000004
2016,08,26,40.701827000000002,-73.807660999999996
2016,08,26,40.701853,-73.806477000000001
2016,08,17,40.703352000000002,-73.799923000000007
2016,08,17,40.705835999999998,-73.793728000000002
2016,08,26,40.705972000000003,-73.793786999999995
2016,08,26,40.702692999999996,-73.801991999999998
2016,08,17,40.703771000000003,-73.799345000000002
2016,08,17,40.703896,-73.799018000000004
2016,08,17,40.704358999999997,-73.797867999999994
2016,08,26,40.704607000000003,-73.796798999999993
2016,08,26,40.704681999999998,-73.796616999999998
2016,02,20,40.762092000000003,-73.965806000000001
2016,03,03,40.762895999999998,-73.965442999999993
2016,02,27,40.763036999999997,-73.965653000000003
2016,04,06,40.767308999999997,-73.962530000000001
2016,02,20,40.767231000000002,-73.962305000000001
2016,02,20,40.767654999999998,-73.961971000000005
2016,02,20,40.767853000000002,-73.962255999999996
2016,03,04,40.768943,-73.960952000000006
2016,02,21,40.770544999999998,-73.960254000000006
2016,02,20,40.770456000000003,-73.959928000000005
2016,02,28,40.772143999999997,-73.958697000000001
2016,02,27,40.772356000000002,-73.958535999999995
2016,02,28,40.772365000000001,-73.958948000000007
2016,02,27,40.772478,-73.958769000000004
2016,02,12,40.773003000000003,-73.958473999999995
2016,04,10,40.772824999999997,-73.958235000000002
2016,03,01,40.773727000000001,-73.957965000000002
2016,03,01,40.774206999999997,-73.957498999999999
2016,02,24,40.774349999999998,-73.957089999999994
2016,02,12,40.774855000000002,-73.956665000000001
2016,02,12,40.776367,-73.955933000000002
2016,02,12,40.776833000000003,-73.955585999999997
2016,03,01,40.77702,-73.955139000000003
2016,02,24,40.777560999999999,-73.954751999999999
2016,02,24,40.777527999999997,-73.955152999999996
2016,03,14,40.778272000000001,-73.954541000000006
2016,03,14,40.778002999999998,-73.954427999999993
2016,02,24,40.778599999999997,-73.953990000000005
2016,02,16,40.778602999999997,-73.953716999999997
2016,04,06,40.778792000000003,-73.953663000000006
2016,03,01,40.779038,-73.953980000000001
2016,02,16,40.779535000000003,-73.953715000000003
2016,02,16,40.779634999999999,-73.953536999999997
2016,03,14,40.780782000000002,-73.952399999999997
2016,02,24,40.781503000000001,-73.952279000000004
2016,02,11,40.782159,-73.951699000000005
2016,02,16,40.782767999999997,-73.951262999999997
2016,06,29,40.783284999999999,-73.950552999999999
2016,02,18,40.784663000000002,-73.949875000000006
2016,03,01,40.785817999999999,-73.949032000000003
2016,04,10,40.787309,-73.947944000000007
2016,03,14,40.789608000000001,-73.946262000000004
2016,05,19,40.790401000000003,-73.945683000000002
2016,05,19,40.790861999999997,-73.945347999999996
2016,02,18,40.791482000000002,-73.944897999999995
2016,03,01,40.791274999999999,-73.944220999999999
2016,03,01,40.792394000000002,-73.944231000000002
2016,05,19,40.792292000000003,-73.943977000000004
2016,02,18,40.793008999999998,-73.943783999999994
2016,03,03,40.794274000000001,-73.942860999999994
2016,05,23,40.794911999999997,-73.942397999999997
2016,02,17,40.797302999999999,-73.940337
2016,03,03,40.797835999999997,-73.940258
2016,03,03,40.797708999999998,-73.940034999999995
2016,05,19,40.798156213793199,-73.9401738230424
2016,02,24,40.801527999999998,-73.937248999999994
2016,02,18,40.801898999999999,-73.937290000000004
2016,03,01,40.802663000000003,-73.936719999999994
2016,04,21,40.802869999999999,-73.936269999999993
2016,03,01,40.803516999999999,-73.936109999999999
2016,03,14,40.803730999999999,-73.936138999999997
2016,03,13,40.765881,-73.963586000000006
2016,04,30,40.769553999999999,-73.981831
2016,04,30,40.769804999999998,-73.981919000000005
2016,04,30,40.769829000000001,-73.982482000000005
2016,04,15,40.774723000000002,-73.982000999999997
2016,04,15,40.774894000000003,-73.982570999999993
2016,04,15,40.774757000000001,-73.982506999999998
2016,04,13,40.774645999999997,-73.982408000000007
2016,04,28,40.775390000000002,-73.981829000000005
2016,04,23,40.776474,-73.982428999999996
2016,04,13,40.777137000000003,-73.981898999999999
2016,04,25,40.778607000000001,-73.98218
2016,04,20,40.779099000000002,-73.982073999999997
2016,03,24,40.779330999999999,-73.981990999999994
2016,04,25,40.780321000000001,-73.981308999999996
2016,04,21,40.780825,-73.981167999999997
2016,03,31,40.780993000000002,-73.981523999999993
2016,04,06,40.781474000000003,-73.980960999999994
2016,04,28,40.781694000000002,-73.980793000000006
2016,05,17,40.781843000000002,-73.980833000000004
2016,05,19,40.782527999999999,-73.980586000000002
2016,04,15,40.783191000000002,-73.980253000000005
2016,09,07,40.783920000000002,-73.979708000000002
2016,04,18,40.785004999999998,-73.978780999999998
2016,03,31,40.785812999999997,-73.978292999999994
2016,03,31,40.78622,-73.977986999999999
2016,03,25,40.786203999999998,-73.977693000000002
2016,03,24,40.786403,-73.978300000000004
2016,04,15,40.786895999999999,-73.977483000000007
2016,07,21,40.788006000000003,-73.976545000000002
2016,06,02,40.819885999999997,-73.926846999999995
2016,07,19,40.713169999999998,-73.829802999999998
2016,07,19,40.717663999999999,-73.836262000000005
2016,07,19,40.719293,-73.839741000000004
2016,06,29,40.867362,-73.897623999999993
2016,05,31,40.839444999999998,-73.915847999999997
2016,05,11,40.857756000000002,-73.901090999999994
2016,05,19,40.790899000000003,-73.974297000000007
2016,05,26,40.790818000000002,-73.974810000000005
2016,06,22,40.791401,-73.973821999999998
2016,05,26,40.791943000000003,-73.973425000000006
2016,05,26,40.793819999999997,-73.972036000000003
2016,05,19,40.794041,-73.972567999999995
2016,05,26,40.795171000000003,-73.971047999999996
2016,07,08,40.796762000000001,-73.970651000000004
2016,08,12,40.797148,-73.969629999999995
2016,06,17,40.798954000000002,-73.968326000000005
2016,06,09,40.799329999999998,-73.968230000000005
2016,06,22,40.800581000000001,-73.967782
2016,05,19,40.802126000000001,-73.967493000000005
2016,05,19,40.802455000000002,-73.968148999999997
2016,05,26,40.802943999999997,-73.967378999999994
2016,06,10,40.803721000000003,-73.967381000000003
2016,06,09,40.805472000000002,-73.965525999999997
2016,07,14,40.750959999999999,-73.974135000000004
2016,05,26,40.805923,-73.965080999999998
2016,06,10,40.820281000000001,-73.955267000000006
2016,06,10,40.820770000000003,-73.954820999999995
2016,06,17,40.822319,-73.953676000000002
2016,05,10,40.822495000000004,-73.953006999999999
2016,06,02,40.823326000000002,-73.953040999999999
2016,05,19,40.808039000000001,-73.964212000000003
2016,08,12,40.807507999999999,-73.964488000000003
2016,05,26,40.824559000000001,-73.951597000000007
2016,06,02,40.825091,-73.951659000000006
2016,05,31,40.825507999999999,-73.950907000000001
2016,06,22,40.826090000000001,-73.950481999999994
2016,06,02,40.867626999999999,-73.89873
2016,06,29,40.867828000000003,-73.899575999999996
2016,08,25,40.862313999999998,-73.900316000000004
2016,06,02,40.86063,-73.902368999999993
2016,05,09,40.831467000000004,-73.921746999999996
2016,05,31,40.853042000000002,-73.905552999999998
2016,05,24,40.853157000000003,-73.905403000000007
2016,05,09,40.818942,-73.928370000000001
2016,08,17,40.706356999999997,-73.792204999999996
2016,08,17,40.706507000000002,-73.792367999999996
2016,07,19,40.715758000000001,-73.833512999999996
2016,07,13,40.827320999999998,-73.950028000000003
2016,07,14,40.827931999999997,-73.949580999999995
2016,07,30,40.827579999999998,-73.949287999999996
2016,07,13,40.828097,-73.949016999999998
2016,07,11,40.828543000000003,-73.949134999999998
2016,07,14,40.829037,-73.948869000000002
2016,07,11,40.829675000000002,-73.947866000000005
2016,07,14,40.830207999999999,-73.947908999999996
2016,07,10,40.830585999999997,-73.947194999999994
2016,07,21,40.830876000000004,-73.946985999999995
2016,07,07,40.836500999999998,-73.942786999999996
2016,08,10,40.718035999999998,-74.001020999999994
2016,07,30,40.717827999999997,-74.000962000000001
2016,07,11,40.717483999999999,-74.001523000000006
2016,07,12,40.717243000000003,-74.001743000000005
2016,07,11,40.716033000000003,-74.002570000000006
2016,06,29,40.731157000000003,-73.985928000000001
2016,07,06,40.731079999999999,-73.985738999999995
2016,07,08,40.730539,-73.986394000000004
2016,06,29,40.730880999999997,-73.985882000000004
2016,07,08,40.730249000000001,-73.986348000000007
2016,08,31,40.728479999999998,-73.987875000000003
2016,07,19,40.72824,-73.987836999999999
2016,07,19,40.728026999999997,-73.987965000000003
2016,08,31,40.727460000000001,-73.988371999999998
2016,08,31,40.726474000000003,-73.989356999999998
2016,08,31,40.726049000000003,-73.989402999999996
2016,08,31,40.725641000000003,-73.989698000000004
2016,07,20,40.721716000000001,-73.993342999999996
2016,07,11,40.720596999999998,-73.994078000000002
2016,07,11,40.719904999999997,-73.994057999999995
2016,08,03,40.793311000000003,-73.971046999999999
2016,07,26,40.793526999999997,-73.970893000000004
2016,07,30,40.794604,-73.969836999999998
2016,07,27,40.795951000000002,-73.968849000000006
2016,07,27,40.79674,-73.968644999999995
2016,07,28,40.796374,-73.968541999999999
2016,07,29,40.797181000000002,-73.968230000000005
2016,07,30,40.797828000000003,-73.967752000000004
2016,06,10,40.803578999999999,-73.966916999999995
2016,06,22,40.804834999999997,-73.965995000000007
2016,07,29,40.809964999999998,-73.958888999999999
2016,07,29,40.810163000000003,-73.958743999999996
2016,08,04,40.810378,-73.958320999999998
2016,08,16,40.813668999999997,-73.956190000000007
2016,07,13,40.818370999999999,-73.952754999999996
2016,07,09,40.819600000000001,-73.951942000000003
2016,07,13,40.825946999999999,-73.946951999999996
2016,08,12,40.827548999999998,-73.925904000000003
2016,06,24,40.827354999999997,-73.925223000000003
2016,06,29,40.827827999999997,-73.924841999999998
2016,07,05,40.824578000000002,-73.952134000000001
2016,07,05,40.822702999999997,-73.953498999999994
2016,07,10,40.821917999999997,-73.953310000000002
2016,07,09,40.814495999999998,-73.959350000000001
2016,06,30,40.805515999999997,-73.966052000000005
2016,05,23,40.799506999999998,-73.939041000000003
2016,05,19,40.791201999999998,-73.944781000000006
2016,07,27,40.809412000000002,-73.959029000000001
2016,07,30,40.817655999999999,-73.953006999999999
2016,07,18,40.827193000000001,-73.946443000000002
2016,07,18,40.827195000000003,-73.946043000000003
2016,07,18,40.830367000000003,-73.943721999999994
2016,07,12,40.832282999999997,-73.942327000000006
2016,07,14,40.832732,-73.942267999999999
2016,07,14,40.833447,-73.941739999999996
2016,07,13,40.833860999999999,-73.941446999999997
2016,07,14,40.834246999999998,-73.941163000000003
2016,07,14,40.834077999999998,-73.940918999999994
2016,07,13,40.834814999999999,-73.940477000000001
2016,07,20,40.798535000000001,-73.969280999999995
2016,07,19,40.718601999999997,-73.838183999999998
2016,08,17,40.774262999999998,-73.980941999999999
2016,07,18,40.777227000000003,-73.982776999999999
2016,08,17,40.776530000000001,-73.983014999999995
2016,07,14,40.775998999999999,-73.983247000000006
2016,07,12,40.776066,-73.983626999999998
2016,07,06,40.773006000000002,-73.958068999999995
2016,07,20,40.721425000000004,-73.993454
2016,08,10,40.717923999999996,-73.994956000000002
2016,09,16,40.8094399844816,-73.951847048004396
2016,09,16,40.810074999999998,-73.951250439999995
2016,09,16,40.803019543123398,-73.956476935429293
2016,09,23,40.810690000000001,-73.950658000000004
2016,09,29,40.822924,-73.941722999999996
2016,09,23,40.822199626644903,-73.942197962703005
